list_price,num_reviews,piece_count,play_star_rating,prod_id,review_difficulty,star_rating,val_star_rating
29.99,5,313,4.2,70624,Average,4.6,4
29.99,7,360,4.4,70623,Average,4.6,4.1
29.99,8,294,3.9,70603,Average,4,4.1
19.99,12,221,4.1,70601,Easy,4.2,3.8
9.99,7,83,4.3,70621,Easy,4.7,4.8
3.99,22,8,4.3,71019,Very Easy,4.3,4.1
754.99,8,2455,3.7,2000431,Average,3.4,2.9
484.99,2,4900,5,2000409,Easy,5,5
36.99,10,219,3.9,2000414,Easy,3.9,3.3
789.99,7,2631,4.7,2000430,Easy,4.6,3.6
99.99,2,841,5,75889,Average,5,4.5
29.99,4,391,5,75888,Average,4.8,4.8
14.99,9,183,4.8,75884,Easy,4.9,4.8
14.99,3,179,5,75886,Easy,5,5
14.99,13,203,4.5,75885,Average,4.5,4.5
99.99,8,941,4.6,75883,Average,4.6,4.3
29.99,12,366,4.5,75881,Easy,4.8,4.4
14.99,3,163,5,75887,Easy,5,5
14.99,12,196,4.5,75877,Easy,4.6,4.4
14.99,10,161,4.7,75880,Easy,4.9,4.7
14.99,11,184,4.8,75879,Easy,4.7,4.7
14.99,19,181,4.7,75878,Easy,4.9,4.8
14.99,28,185,4.5,75871,Easy,4.4,4.4
14.99,9,166,4.9,75872,Average,4.7,4.9
169.99,4,1413,4,75212,Average,4,3.8
69.99,7,519,5,75211,Average,4.7,3.7
39.99,2,464,4,75210,Easy,4.5,3.5
29.99,5,229,4.4,75208,Easy,4.4,4.2
29.99,4,345,4.5,75209,Easy,4.8,4.3
29.99,,104,,75537,,,
24.99,2,101,4,75536,Easy,5,4.5
24.99,,101,,75535,,,
14.99,3,102,4,75206,Very Easy,4,4.3
14.99,4,99,4.3,75207,Very Easy,5,4
9.99,1,149,2,41609,Very Easy,3,4
9.99,1,141,2,41608,Very Easy,4,4
499.99,84,4016,4.5,75159,Challenging,3.9,3.5
199.99,201,1996,3.9,75060,Challenging,4.8,4.5
159.99,31,1416,4.6,75190,Average,4.8,4.4
149.99,33,1376,4.1,75189,Challenging,4.4,3.9
109.99,23,780,4.7,75188,Average,4.6,4
99.99,79,1106,4.6,75187,Average,4.8,4.6
89.99,39,863,4.2,75156,Average,4.4,4.4
89.99,5,775,4.8,75186,Challenging,4.8,4.4
84.99,4,746,4.5,75202,Easy,4.3,4
79.99,22,630,4.5,75179,Average,4.6,3.9
79.99,71,717,4.7,75102,Average,4.7,4.1
79.99,56,659,4.6,75155,Average,4.6,3.9
79.99,3,836,5,75180,Average,4.7,3.7
69.99,6,557,4.2,75185,Challenging,4.3,4.4
59.99,51,691,4.8,75172,Average,4.7,4.4
54.99,11,452,4.2,75532,Challenging,4.5,4.4
49.99,12,457,4.4,75178,Easy,4.3,3.6
49.99,9,554,3.9,75177,Challenging,4,3.8
39.99,14,376,4,75205,Easy,3.5,3.3
39.99,37,370,2.2,75201,Easy,1.8,1.8
34.99,5,179,4.3,75530,Average,3.6,3.4
29.99,25,241,4.1,75200,Easy,4.5,4.1
29.99,13,278,4.9,75204,Easy,4.5,4.2
29.99,27,277,4.6,75174,Easy,4.6,4.1
29.99,19,157,3.4,75199,Easy,2.6,1.9
29.99,14,294,4.6,75176,Easy,4.7,3.7
24.99,38,282,4.5,75183,Easy,4.7,4.7
24.99,37,262,4.3,75168,Easy,4.5,4.3
24.99,27,305,4.6,75182,Easy,4.6,4.4
24.99,32,208,4.4,75169,Easy,4.4,4.4
24.99,7,92,4.1,75529,Easy,4.7,3.9
24.99,12,86,4.4,75117,Easy,4.5,4.4
24.99,3,100,3.3,75531,Very Easy,4,4
24.99,3,85,4.7,75528,Easy,4.7,4.7
19.99,3,188,4,75196,Easy,4.3,4
19.99,4,216,4.5,75195,Easy,4.5,4.5
19.99,1,94,4,75526,Easy,4,4
14.99,14,97,4.2,75198,Easy,4.1,4.1
14.99,15,108,3.8,75197,Very Easy,4.1,3.9
14.99,40,125,4.5,75167,Very Easy,4.7,4.8
14.99,25,117,4.3,75166,Very Easy,4.6,4.3
9.99,9,92,4.7,75193,Easy,4.7,4.7
9.99,3,91,4.7,75194,Easy,4.3,4
9.99,2,91,3,41485,Easy,4.5,4
9.99,6,109,4.8,75160,Easy,4.8,4.8
9.99,5,130,4.3,41603,Easy,5,4.8
9.99,4,88,4.3,75161,Easy,4.5,4.5
9.99,3,119,4.5,41602,Easy,5,4.5
199.99,86,1703,3.3,75144,Challenging,4.3,4.1
99.99,15,825,4.7,75191,Average,4.7,4.3
39.99,6,168,4.6,75534,Average,5,4
29.99,4,144,4.8,75533,Average,4.8,4
19.99,27,149,4.3,75173,Easy,4.5,4.3
199.99,1,1966,5,75181,Very Challenging,5,5
799.99,197,7541,4,75192,Challenging,4.8,4.4
24.99,3,104,4,75119,Average,3.7,3
24.99,1,87,4,75524,Easy,4,3
24.99,1,148,5,75525,Very Easy,5,5
14.99,36,112,4.2,75165,Easy,4,3.7
199.99,94,1685,4,75095,Average,4.7,4.3
119.99,67,1005,4,75104,Average,4.1,3.8
69.99,39,543,4.5,75154,Average,4.6,3.6
59.99,47,409,4.3,75139,Easy,4.1,3.2
49.99,19,419,4.3,75171,Easy,3.8,2.7
49.99,12,558,3.8,75147,Easy,3.6,3.5
59.99,24,530,3.7,75148,Average,3.6,2.7
39.99,26,309,3.5,75184,Easy,3.2,2.7
29.99,25,269,3.7,75170,Easy,3.8,3.1
29.99,25,160,4.5,75111,Average,4.7,4.3
24.99,12,169,3.6,75120,Easy,4.1,3.9
24.99,10,82,4.5,75118,Easy,4.1,3.5
24.99,5,83,4.2,75109,Easy,4.4,3.2
24.99,4,106,5,75121,Easy,4.8,4.8
19.99,70,193,4.3,75099,Easy,4.4,4
24.99,1,89,4,75523,Easy,5,4
24.99,1,98,5,75116,Easy,5,5
19.99,10,85,4.2,75107,Easy,3.7,4.4
19.99,10,81,4.4,75114,Very Easy,4.7,4.3
14.99,10,120,4.2,75164,Very Easy,4.7,4.1
12.99,16,112,4.3,75131,Very Easy,4.5,4.3
12.99,38,88,4.1,75132,Very Easy,3.9,3.8
9.99,3,127,3.5,41486,Very Easy,4.7,4.7
9.99,7,90,4.5,75162,Very Easy,4.7,4.6
9.99,9,87,4.1,75125,Easy,4.3,4.2
9.99,11,93,4.5,75128,Easy,4.6,4.7
9.99,4,78,4,75163,Very Easy,4.3,4
9.99,11,91,4.5,75126,Easy,4.5,4.5
289.99,45,1862,3.7,42070,Challenging,3.5,2.9
299.99,143,2704,4.2,42056,Challenging,4.7,4.3
279.99,75,3929,3.9,42055,Challenging,4.6,4.6
179.99,22,2595,4.5,42078,Average,4.7,4.7
179.99,19,2382,4.5,42069,Average,4.9,4.7
159.99,7,1151,4,42066,Challenging,4.9,4.7
119.99,14,1327,4.6,42064,Challenging,4.6,4.8
109.99,8,1005,4.1,42077,Average,4.4,4.1
99.99,28,370,4.6,42065,Easy,4.5,4.2
99.99,12,1098,4,42068,Average,4.8,4.6
89.99,5,1020,3.8,42076,Average,4.2,4.2
59.99,12,603,4.2,42063,Average,4.7,4.4
59.99,8,631,4.7,42062,Easy,4.8,4.3
49.99,1,513,5,42075,Easy,5,4
39.99,5,330,4,42074,Average,4.8,4.2
29.99,10,365,4.6,42060,Easy,4.8,4.6
29.99,57,10,4.6,8293,Easy,4.5,3.9
19.99,1,135,5,42072,,5,5
19.99,7,142,4.4,42059,Easy,4.7,4.6
19.99,2,139,4.5,42073,Easy,4,3.5
19.99,9,199,4.3,42057,Easy,4.7,4.8
19.99,2,140,4.5,42058,Easy,4,4
19.99,2,171,5,42071,Challenging,5,5
14.99,2,176,4.5,42084,Easy,4.5,4.5
179.99,18,1977,4.3,42054,Challenging,4.8,4.6
139.99,19,1043,4,42052,Challenging,4.3,4.4
129.99,23,1219,4.6,42039,Challenging,4.8,4.7
119.99,18,1166,4.6,42053,Average,4.8,4.8
59.99,16,494,4.5,42037,Average,4.6,4.3
49.99,9,476,4.1,42049,Average,4.3,4.1
39.99,15,375,4.7,42036,Average,4.9,4.6
39.99,6,260,4.6,42061,Average,4.8,4.8
19.99,9,252,4.8,42032,Average,4.6,4.6
19.99,8,125,4.7,42033,Easy,4.6,4.1
19.99,5,180,4.8,42045,Easy,4.8,5
12.99,4,155,3.8,42031,Easy,4.8,4.8
12.99,5,113,4.6,42044,Average,4.6,4.6
269.99,19,3444,4.9,70922,Challenging,5,4.9
149.99,20,1628,3.5,70912,Average,3.8,3.3
139.99,18,1456,4.6,70917,Average,4.6,4.6
99.99,23,1047,4.7,70909,Average,4.7,4.3
89.99,4,1053,4,70916,Average,4,3.8
79.99,9,643,4.4,70923,Average,4.8,3.5
59.99,20,581,4.6,70905,Average,4.8,4.3
49.99,19,433,4.4,70906,Average,4.7,4.2
49.99,5,425,3.2,70921,Average,3.2,2.6
49.99,6,366,3.7,70914,Average,4,3
29.99,5,267,3.6,70919,Easy,3.2,3.4
29.99,24,305,4.5,70911,Easy,4.8,4.4
29.99,11,293,4.9,70920,Average,4.7,4.6
29.99,18,254,4.2,70903,Easy,4.2,4.4
19.99,2,198,4,70918,,4.5,4
19.99,8,204,4.1,70910,Average,4.4,4.1
19.99,19,201,4.1,70901,Easy,4.6,4.4
14.99,7,141,4,70913,Easy,4.1,4.4
14.99,18,124,4.5,70900,Easy,4.7,4.6
16.99,19,61,2.1,853638,Very Easy,2.9,2.8
3.99,13,8,4.3,71020,Very Easy,4.8,4
79.99,15,775,4.8,70908,Average,4.7,4
69.99,10,460,4.3,70907,Easy,3.8,2.7
59.99,6,564,4.7,70915,Average,4.8,4.8
34.99,13,448,3.9,70904,Average,4.4,4.1
44.99,2,156,4.5,71264,Easy,4.5,3.5
19.99,27,139,4.2,70902,Easy,4.5,4.2
9.99,11,91,3.8,41585,Very Easy,4.9,4.7
9.99,12,151,3.3,41588,Easy,4.8,4.7
9.99,10,101,4.3,41587,Very Easy,4.8,4.9
9.99,9,99,3.5,41586,Easy,4.3,4.6
159.99,52,2295,4.7,70618,Challenging,4.9,4.8
299.99,88,4867,4.8,70620,Challenging,4.9,4.8
99.99,15,1403,4.5,70617,Average,4.8,4.8
89.99,11,1202,4.7,70632,Average,4.5,4.4
79.99,9,830,4.6,70656,Average,4.9,4.8
79.99,6,914,4.8,70616,Average,4.8,4.7
69.99,19,944,3.6,70615,Average,4.2,4.6
59.99,8,747,4.3,70613,Average,4.5,4.5
59.99,8,876,4.7,70614,Average,5,4.6
49.99,7,521,4.7,70631,Average,4.3,5
49.99,29,544,4.6,70612,Average,4.7,4.5
29.99,21,494,4.6,70611,Average,4.5,4.8
29.99,10,312,3.5,70608,Easy,4,3.6
29.99,6,341,4.4,70609,Easy,4.3,4.2
29.99,7,341,4.2,70610,Average,4.6,4.6
19.99,8,217,4.1,70629,Easy,3.6,4.1
19.99,18,233,4.6,70607,Easy,4.6,4.5
9.99,1,48,5,70628,Very Easy,5,5
9.99,11,109,4.5,70606,Easy,4.7,4.8
9.99,7,102,4,41487,Easy,5,4.7
9.99,5,89,3.2,41488,Very Easy,4.4,4
3.99,22,8,4.3,71019,Very Easy,4.3,4.1
113.9924,23,1032,3.6,21030,Average,4.6,4.3
75.9924,14,744,3.2,21035,Challenging,4.6,4.1
60.7924,7,597,3.7,21039,Average,4.9,4.4
53.1924,24,780,4.4,21029,Average,4.7,4.3
53.1924,37,598,3.7,21028,Average,4.2,4.1
45.5924,23,468,3.6,21034,Average,4.7,4.1
45.5924,14,386,4.1,21036,Average,4.4,3.6
45.5924,11,444,3.6,21033,Average,4.8,4.5
37.9924,53,321,3.2,21019,Average,4.6,4.4
37.9924,7,361,4.2,21032,Easy,4.6,4.2
189.9924,63,847,3.8,17101,Average,3.4,3.5
30.3924,14,708,4.5,41597,Average,4.6,4.9
22.7924,1,234,3,41614,Easy,5,5
22.7924,1,160,5,41613,Very Easy,5,5
12.1524,1,149,2,41609,Very Easy,3,4
12.1524,1,141,2,41608,Very Easy,4,4
12.1524,3,101,4,41604,Average,4.7,4.5
12.1524,2,105,3,41605,Easy,5,5
12.1524,1,113,5,41606,Easy,5,5
12.1524,1,136,,41607,,5,
12.1524,4,126,2,40271,Easy,5,4.5
12.1524,5,143,4.6,41599,Easy,5,5
12.1524,3,122,2.7,41598,Very Easy,4,3
12.1524,5,130,4.3,41603,Easy,5,4.8
12.1524,7,140,3.2,40270,Easy,4.9,4.7
12.1524,3,119,4.5,41602,Easy,5,4.5
12.1524,2,108,3.5,41601,Easy,5,4
12.1524,1,135,1,41600,Very Easy,4,3
22.7924,1,240,3,41611,Easy,5,5
22.7924,,209,,41610,,,
12.1524,2,87,4.5,60177,Easy,4.5,5
227.9924,35,888,4.7,60052,Average,4.4,3.8
174.7924,45,610,4.4,60051,Average,4.4,4
174.7924,1,1250,5,60162,Average,5,4
121.5924,10,894,4.2,60141,Easy,4.7,4
121.5924,16,919,4.5,60110,Average,4.6,4.6
121.5924,6,813,4.5,60161,Average,4.3,4
121.5924,3,792,3.3,60167,Average,3.7,3.3
121.5924,1,883,5,60188,,5,5
121.5924,8,663,4.4,60174,Average,4.6,4
75.9924,9,561,3.9,60140,Easy,3.3,3.6
75.9924,4,740,5,60169,Average,5,4.3
53.1924,8,415,4.4,60166,Challenging,4.4,4
53.1924,2,303,4.5,60173,Average,4,2.5
53.1924,1,294,4,60186,Average,5,4
45.5924,10,169,4.3,60153,Very Easy,4.1,3.6
45.5924,14,294,4.2,60138,Average,4.2,4.1
45.5924,10,374,3.9,60139,Easy,4,3.3
45.5924,3,426,4.7,60160,Average,5,4.7
45.5924,8,257,4.2,60108,Average,3.9,3.8
45.5924,16,337,3.6,60154,Easy,3.3,2.7
45.5924,,387,,60175,,,
37.9924,,297,,60172,,,
34.1924,7,344,5,60182,Easy,5,5
34.1924,2,347,4.5,60165,Very Easy,5,5
34.1924,5,378,4.8,60159,Easy,4.8,4.6
34.1924,7,310,4.4,60183,Easy,4.7,4.7
22.7924,4,192,5,60180,Average,5,5
22.7924,35,249,4.6,60150,Easy,4.9,4.8
22.7924,89,24,2.9,7499,Easy,2.5,2.2
22.7924,11,214,4.5,60107,Easy,4.5,4.1
22.7924,12,239,4.7,60148,Easy,4.8,4.6
22.7924,8,144,4.4,60137,Easy,4.3,4
22.7924,7,174,4.3,60181,Easy,4.4,4.2
22.7924,6,190,4.2,60179,Easy,3.8,4.7
22.7924,,115,,10751,,,
22.7924,3,141,4.3,60164,Easy,4.3,4.7
22.7924,5,201,4.3,60158,Average,4.4,3.8
18.9924,47,8,4.2,7895,Very Easy,4.1,3.6
17.4724,1,127,5,60185,Easy,5,5
17.4724,1,126,5,60176,Easy,5,4
13.6724,85,2,4.1,7280,Very Easy,3.5,2.3
13.6724,40,2,4.1,7281,Very Easy,3.9,2.8
12.1524,12,88,4.5,60157,Easy,4.9,4.6
12.1524,4,76,4.8,60163,Very Easy,5,4.5
12.1524,,73,,10750,,,
12.1524,2,88,,60171,,5,
12.1524,2,82,4.5,60184,Very Easy,5,4
12.1524,1,78,4,60178,Easy,5,4
7.5924,2,37,4.5,60170,Very Easy,4.5,5
7.5924,5,53,3.8,60156,Easy,3.6,4.2
45.5924,2,900,3.5,10704,,4.5,4.5
37.9924,11,484,4.6,10696,Easy,4.6,4.7
30.3924,2,502,5,10703,Average,4,4
30.3924,2,213,5,10713,Very Easy,5,5
30.3924,,442,,10715,,,
22.7924,8,303,4.8,10693,Easy,4.9,4.9
18.9924,7,221,4.3,10692,Easy,4.1,4.3
15.1924,24,1,4.3,10701,Very Easy,4.1,3.5
9.8724,46,1,3.2,10700,Very Easy,2.6,2.5
9.8724,6,1,4.7,10714,Very Easy,4.7,4.3
6.0724,8,78,4.6,10706,Very Easy,4.8,5
6.0724,5,66,4.5,10708,Easy,4.8,4.5
6.0724,4,55,4.3,10707,Average,4.5,4.3
6.0724,3,60,2.7,10709,Easy,4.7,5
2.2724,180,1,4,630,Very Easy,4.8,4.6
53.1924,4,790,5,10698,Easy,5,5
91.1924,23,792,4.7,31052,Average,4.9,4.3
75.9924,11,728,3.2,31069,Average,3.4,3.2
60.7924,14,670,4.2,31070,Average,4.5,4.3
45.5924,4,422,4,31081,Average,4.8,4.3
45.5924,10,386,3.2,31068,Average,3.8,3.9
30.3924,5,379,4,31079,Easy,4.4,4.2
30.3924,2,374,4,31080,Easy,3.5,4
30.3924,12,285,4.3,31066,Easy,4.2,4.4
22.7924,9,205,4.5,31062,Average,4.8,4.3
22.7924,8,356,4,31067,Average,4.6,4.9
22.7924,1,200,5,31076,Average,5,5
22.7924,1,225,5,31075,Easy,4,4
22.7924,2,241,4.5,31074,Easy,5,5
17.4724,27,174,4.5,31058,Easy,4.7,4.7
17.4724,5,223,4.7,31073,Easy,4.4,5
12.1524,6,122,4.5,31056,Easy,4.5,4.7
12.1524,1,102,4,31057,Easy,4,4
12.1524,1,109,5,31071,Average,5,5
12.1524,,109,,31072,,,
189.9924,62,2480,4.4,10260,Challenging,4.6,4.3
379.9924,43,5923,3.9,10256,Challenging,4.8,4.5
303.9924,99,4002,4.7,10255,Challenging,4.8,4.5
288.7924,228,4295,4.2,10214,Challenging,4.8,4.6
265.9924,64,4163,3.7,10253,Challenging,4.6,4.6
227.9924,53,2670,4.2,10257,Challenging,4.4,4.2
220.3924,91,2464,4.9,10247,Challenging,4.9,4.7
189.9924,202,2469,4.7,10243,Challenging,4.9,4.7
189.9924,115,2382,4.5,10251,Challenging,4.7,4.2
174.7924,177,2262,4.4,10246,Challenging,4.6,4.4
151.9924,53,1686,4.1,10258,Average,4.6,4.3
129.1924,337,1334,4.3,10220,Challenging,4.7,4.5
113.9924,66,1167,4.5,10252,Average,4.9,4.7
113.9924,134,1077,4.4,10242,Average,4.7,4.5
83.5924,142,898,3.9,10249,Average,3.8,3.7
303.9924,19,3444,4.9,70922,Challenging,5,4.9
136.7924,13,955,4.1,76087,Average,3.7,3
60.7924,6,622,5,76086,Average,5,4.8
60.7924,5,425,3.2,70921,Average,3.2,2.6
45.5924,5,406,5,76097,Average,4.8,4.8
37.9924,6,271,4.5,76098,Easy,4.8,4.5
37.9924,5,267,3.6,70919,Easy,3.2,3.4
37.9924,11,293,4.9,70920,Average,4.7,4.6
30.3924,1,151,5,10753,Easy,5,5
30.3924,1,199,5,76096,Average,5,5
26.5924,9,197,3.9,76085,Easy,4.2,3.9
26.5924,2,198,4,70918,,4.5,4
12.1524,5,143,4.6,41599,Easy,5,5
12.1524,3,122,2.7,41598,Very Easy,4,3
12.1524,2,108,3.5,41601,Easy,5,4
12.1524,1,135,1,41600,Very Easy,4,3
91.1924,9,643,4.4,70923,Average,4.8,3.5
22.7924,,209,,41610,,,
53.162,5,259,4.8,71242,Average,4.2,3.6
53.162,2,156,4.5,71264,Easy,4.5,3.5
37.962,6,76,4.2,71248,Easy,4.5,3.4
37.962,7,115,4.4,71228,Easy,4.7,4.3
37.962,4,102,4.8,71245,Very Easy,4.5,4
30.362,4,119,5,71247,Easy,5,4.3
30.362,3,96,5,71246,Easy,4.7,4
30.362,,93,,71346,,,
30.362,2,92,4,71229,Easy,4,3.5
30.362,2,105,3.5,71255,Easy,4,3.5
18.962,1,56,5,71349,Easy,5,5
18.962,7,40,4.5,71238,Easy,4.6,4.3
18.962,1,57,5,71344,Average,5,5
18.962,1,56,4,71343,Easy,5,5
18.962,3,73,3.7,71251,Easy,4.3,4
18.962,2,58,4.5,71234,Easy,4.5,4
18.962,2,52,3.5,71240,Easy,4,3.5
18.962,,56,,71287,,,
18.962,3,55,4,71286,Easy,4,3.7
379.9924,171,4080,4.5,71040,Challenging,4.7,4.5
265.9924,52,2294,3.3,71042,Average,4.5,4.3
91.1924,3,585,4.3,41154,Challenging,4.3,3.3
91.1924,5,701,4,41148,Average,4,3.8
53.1924,3,380,4.3,41153,Average,4.3,3.3
45.5924,2,191,5,10744,Average,5,4.5
45.5924,3,322,4.7,41152,Easy,4.3,4.3
41.7924,3,307,4.7,41150,Easy,4.7,4.7
41.7924,4,350,4.3,41146,Average,4.8,4.3
30.3924,2,222,5,41145,Average,5,4.5
22.7924,2,116,5,10743,Easy,4.5,5
22.7924,,125,,41155,,,
22.7924,2,95,2.5,10742,Easy,3,3
22.7924,3,94,4.7,10736,Average,4.7,4.7
15.1924,1,104,5,41151,Average,5,5
12.1524,8,47,3.9,10730,Very Easy,4,3.9
12.1524,3,62,4.3,10733,Easy,4.7,5
12.1524,1,75,5,10732,,5,5
12.1524,3,59,4.3,10731,Easy,5,4.3
11.3924,1,115,4,40307,Easy,5,4
11.3924,1,80,5,40388,Easy,5,5
30.3924,,22,,10880,,,
22.7924,1,24,,10879,,5,
121.5924,22,134,4.6,10508,Average,4.1,3.7
121.5924,8,163,4.9,10805,Easy,5,4.8
91.1924,1,106,4,10840,Easy,5,4
68.3924,1,67,5,10813,Average,5,5
68.3924,,98,,10836,,,
68.3924,,104,,10869,,,
60.7924,3,28,5,10846,Easy,5,4.5
53.1924,11,52,4.9,10507,Easy,4.7,4.4
53.1924,,70,,10844,,,
53.1924,,61,,10841,,,
45.5924,,69,,10835,,,
45.5924,,71,,10864,,,
45.5924,,120,,10854,,,
37.9924,4,65,4.8,10572,Very Easy,5,4
37.9924,3,48,5,10827,Very Easy,5,5
34.1924,,59,,10868,,,
30.3924,4,24,5,10597,Easy,4.8,4.7
30.3924,2,57,5,10834,Average,5,5
30.3924,,80,,10848,,,
30.3924,3,28,4.3,10823,Average,4.3,3.3
30.3924,1,31,5,10857,Easy,5,4
30.3924,,34,,10863,,,
30.3924,,38,,10876,,,
30.3924,,70,,10865,,,
30.3924,,29,,10871,,,
30.3924,1,37,5,10878,Very Easy,5,5
22.7924,5,23,5,10847,Easy,5,4.8
22.7924,2,26,5,10812,Average,5,5
22.7924,2,26,5,10592,Very Easy,5,5
22.7924,6,36,4.8,10816,Easy,5,4.7
22.7924,2,39,5,10833,Average,5,5
22.7924,,26,,10867,,,
22.7924,6,24,2.2,10845,Average,2.2,3.2
22.7924,1,23,5,10856,Easy,5,5
22.7924,,29,,10818,,,
22.7924,,32,,10839,,,
22.7924,1,19,3,10877,,4,4
22.7924,,28,,10861,,,
17.4724,1,15,3,10809,Easy,4,3
15.1924,,15,,10843,,,
15.1924,,19,,10832,,,
15.1924,,41,,10862,,,
13.6724,15,1,4.4,2304,Easy,4,3.3
12.1524,,18,,10858,,,
9.8724,,16,,10870,,,
9.8724,2,15,5,10838,Very Easy,5,5
6.0724,,6,,10851,,,
6.0724,,6,,10859,,,
6.0724,,6,,10860,,,
68.3924,2,646,5,41194,,4.5,3
37.9924,2,451,4.5,41193,Average,5,4.5
34.1924,2,360,4,41192,Average,4,3.5
22.7924,2,205,5,41191,Average,5,5
15.1924,2,149,5,41190,Easy,5,5
75.9924,1,695,,41188,,5,
45.5924,6,460,4.5,41187,Average,4.3,4.2
34.1924,8,339,4.3,41183,Average,4.3,4.4
18.9924,2,145,5,41186,Average,5,3.5
113.9924,4,871,5,41318,Average,4.8,4
113.9924,17,1124,4.8,41130,Average,4.8,4.5
75.9924,2,603,5,41317,Challenging,4.5,5
75.9924,8,622,4.6,41314,Average,4.1,3.3
75.9924,7,722,4.6,41340,Average,4.1,4
68.3924,5,575,5,41126,Average,5,5
60.7924,,488,,41339,,,
60.7924,3,585,3.3,41324,Average,3.7,3.7
60.7924,6,589,4.8,41313,Easy,4.5,4
53.1924,,370,,41320,,,
53.1924,3,326,4,41325,Challenging,3.7,3
45.5924,1,460,4,41338,Average,4,1
45.5924,4,402,5,41323,Average,5,4.5
37.9924,2,351,5,41335,Challenging,5,5
37.9924,3,246,5,41319,Easy,4,4
34.1924,3,378,4.7,41336,Average,2.7,3.3
34.1924,1,229,5,41334,Average,5,5
34.1924,1,309,5,41316,Easy,5,5
30.3924,2,307,5,41322,Average,4.5,4.5
30.3924,7,289,3.8,41311,Easy,4.1,3.7
22.7924,1,223,5,41333,,5,5
22.7924,,210,,41332,,,
22.7924,,115,,10749,,,
22.7924,4,186,5,41315,Easy,4.5,4.8
15.1924,,119,,41330,,,
15.1924,1,163,5,41329,Easy,4,2
15.1924,2,249,5,40171,Average,5,5
12.1524,2,67,5,10748,Very Easy,5,4
12.1524,2,95,4.5,41328,Easy,5,5
12.1524,3,86,2.3,41327,Average,3,2.7
379.9924,130,4634,4.7,75827,Challenging,4.8,4.7
91.1924,83,962,3.7,21313,Average,4.5,4.2
189.9924,79,2049,4.8,21310,Average,5,4.7
129.1924,367,1969,4.6,21309,Challenging,4.9,4.9
60.7924,23,496,3.6,21308,Easy,3.3,2.7
37.9924,33,231,4.4,21312,Easy,4.6,4.5
37.9924,30,230,4.1,21314,Easy,4.4,3.7
30.3924,,85,,10757,,,
30.3924,,149,,10760,,,
30.3924,1,95,5,10759,Very Easy,5,4
22.7924,,84,,10756,,,
60.7924,1,266,5,10745,Challenging,5,5
45.5924,2,191,5,10744,Average,5,4.5
30.3924,2,100,5,10746,Easy,5,4.5
30.3924,1,151,5,10753,Easy,5,5
30.3924,2,175,5,10734,,5,4
30.3924,1,110,,10740,Easy,4,
22.7924,2,116,5,10743,Easy,4.5,5
22.7924,,115,,10749,,,
22.7924,2,95,2.5,10742,Easy,3,3
22.7924,3,94,4.7,10736,Average,4.7,4.7
22.7924,,115,,10751,,,
22.7924,1,125,5,10754,,4,4
22.7924,2,108,4.5,10739,Easy,4.5,4
22.7924,,131,,10755,,,
17.4724,2,63,4,10737,Easy,4.5,4
17.4724,2,67,5,10738,Average,5,5
12.1524,2,67,5,10748,Very Easy,5,4
12.1524,8,47,3.9,10730,Very Easy,4,3.9
12.1524,3,62,4.3,10733,Easy,4.7,5
12.1524,1,75,5,10732,,5,5
12.1524,3,59,4.3,10731,Easy,5,4.3
12.1524,,73,,10750,,,
60.7924,,150,,10758,,,
37.9924,1,178,5,10761,Very Easy,5,4
151.9924,3,1019,5,75930,Easy,5,4.3
91.1924,2,577,5,75929,Average,5,4
75.9924,,609,,75933,,,
53.1924,4,360,4.8,75932,Average,5,4.3
53.1924,2,289,3,75931,Easy,3.5,2.5
53.1924,,397,,75928,,,
37.9924,2,222,4.5,75927,Average,5,4.5
30.3924,,85,,10757,,,
30.3924,,22,,10880,,,
26.5924,2,126,4,75926,Average,4.5,3.5
22.7924,1,234,3,41614,Easy,5,5
22.7924,,84,,10756,,,
22.7924,1,24,,10879,,5,
60.7924,,150,,10758,,,
151.9924,52,1363,3.2,76105,Average,3.8,4
129.1924,8,1004,4.9,76108,Average,5,4.9
91.1924,17,674,4.9,76107,Average,4.7,4.2
45.5924,3,416,3.7,76103,Average,4,3.7
37.9924,13,375,4.7,76104,Easy,4.8,4.7
30.3924,10,223,4.4,76102,Easy,4.4,4.9
15.1924,13,124,4.2,76101,Easy,4.8,4.8
12.1524,3,101,4,41604,Average,4.7,4.5
12.1524,2,105,3,41605,Easy,5,5
12.1524,1,113,5,41606,Easy,5,5
12.1524,1,136,,41607,,5,
68.3924,6,492,4.7,76088,Average,4.3,4
68.3924,7,375,4.1,76078,Easy,3.7,2.3
60.7924,6,400,4.8,76084,Easy,4.3,4.5
37.9924,23,375,4.4,76083,Average,4.6,3.9
37.9924,7,358,4.7,76100,Average,4.7,4.8
37.9924,10,377,4.8,76077,Easy,4.6,4.3
30.3924,9,185,3.9,76082,Easy,3.9,4.2
30.3924,6,229,4.4,76099,Easy,4.7,5
30.3924,10,160,3.9,76076,Easy,3.7,3.9
30.3924,,38,,10876,,,
22.7924,1,125,5,10754,,4,4
13.6724,2,79,3.5,76091,Easy,3.5,3
13.6724,,86,,76090,,,
13.6724,,89,,76089,,,
379.9924,38,601,4.4,31313,Challenging,4.3,3.7
250.7924,1,1,5,45500,Average,4,3
37.9924,2,1,5,45517,Very Easy,4,2.5
34.1924,,1,,45505,,,
34.1924,4,1,3,45504,Challenging,3.5,4
